Ref_Key,Number,Date,Posted,Контрагент_Key,ДоговорКонтрагента_Key,СуммаДокумента,ВалютаДокумента_Key,Организация_Key
5c7cef80-dd42-11ef-82d4-c2391847283c,00000000009,2025-01-28T11:37:36,true,692dc192-dd41-11ef-82d4-c2391847283c,6a2e474c-dd41-11ef-82d4-c2391847283c,29446,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
e082ca24-dd43-11ef-82d4-c2391847283c,00000000010,2025-01-28T11:48:27,true,99dde568-8b9a-11ef-95aa-c2391847283c,99eccd30-8b9a-11ef-95aa-c2391847283c,33381,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
6c303f6e-dd4b-11ef-82d4-c2391847283c,00000000012,2025-01-28T12:42:27,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,1551530,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
7cf49fe2-deeb-11ef-82b2-c2391847283c,00000000014,2025-01-28T12:42:28,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,18900,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
935170d0-de23-11ef-92ce-c2391847283c,00000000013,2025-01-29T14:29:44,true,d1c50140-d3fd-11ef-9b4a-c2391847283c,d2b4a416-d3fd-11ef-9b4a-c2391847283c,84227,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
017c4ba6-dfa1-11ef-85af-c2391847283c,00000000017,2025-01-31T12:00:07,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,12078033.5,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
d4396a66-e21b-11ef-95ab-c2391847283c,00000000020,2025-01-31T23:59:59,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,902867,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
57949992-e7af-11ef-9eea-c2391847283c,00000000023,2025-01-31T23:59:59,true,0cb5a502-91ff-11ef-9531-c2391847283c,0cbaaf52-91ff-11ef-9531-c2391847283c,211916.45,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
2b3611ce-e218-11ef-95ab-c2391847283c,00000000019,2025-02-01T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,18900,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
28b98c06-ed16-11ef-88a6-c2391847283c,00000000025,2025-02-03T16:51:29,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,254446.78,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
37fbd9c4-e46c-11ef-8c30-c2391847283c,00000000021,2025-02-04T14:43:23,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,5000,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
c5a7f0d6-e927-11ef-820d-c2391847283c,00000000024,2025-02-12T14:57:29,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,10173618,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
110bd260-ed18-11ef-88a6-c2391847283c,00000000026,2025-02-14T16:21:11,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,179628.6,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
4f56df94-ed1b-11ef-88a6-c2391847283c,00000000027,2025-02-15T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,15940,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
7ba239fe-ed1b-11ef-88a6-c2391847283c,00000000028,2025-02-16T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,18900,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
236eaf44-f04d-11ef-8e18-c2391847283c,00000000030,2025-02-19T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,25880,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
5917b00a-f04d-11ef-8e18-c2391847283c,00000000031,2025-02-20T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,59090,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
aa346326-f02e-11ef-8fa8-c2391847283c,00000000029,2025-02-21T13:34:28,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,215655,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
a3fe388c-f04d-11ef-8e89-c2391847283c,00000000032,2025-02-21T17:16:12,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,35450,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
3ad1ced8-f416-11ef-8ec9-c2391847283c,00000000034,2025-02-21T17:16:24,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,241311.88,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
169064f8-f380-11ef-926a-c2391847283c,00000000033,2025-02-25T18:54:53,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,121466,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
e1358f54-f58c-11ef-909f-c2391847283c,00000000035,2025-02-26T12:00:04,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,26580,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
d8b4b842-f5a4-11ef-909f-c2391847283c,00000000036,2025-02-28T12:23:03,true,720b3900-f346-11ef-8a5c-c2391847283c,72125d52-f346-11ef-8a5c-c2391847283c,27931,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
3f7de84e-f5a7-11ef-909f-c2391847283c,00000000037,2025-02-28T12:40:14,true,079c7bdc-f347-11ef-8a5c-c2391847283c,07a07dae-f347-11ef-8a5c-c2391847283c,1006794,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
94e8524c-f5a7-11ef-909f-c2391847283c,00000000038,2025-02-28T12:42:37,true,5846a628-f349-11ef-8a5c-c2391847283c,584c1798-f349-11ef-8a5c-c2391847283c,934576,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
d0dff67e-f5a7-11ef-909f-c2391847283c,00000000039,2025-02-28T12:44:18,true,5846a628-f349-11ef-8a5c-c2391847283c,584c1798-f349-11ef-8a5c-c2391847283c,934576,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
59ee3c0a-f72e-11ef-9acd-c2391847283c,00000000040,2025-02-28T12:44:20,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,96490,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
bfd35a18-f72f-11ef-9acd-c2391847283c,00000000041,2025-02-28T12:44:21,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,348006.8,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b57d86d6-f82b-11ef-9099-c2391847283c,00000000042,2025-03-03T17:33:28,true,f9dd0e32-f826-11ef-9099-c2391847283c,7bc33084-f827-11ef-9099-c2391847283c,1078742,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
2b394f8e-f82e-11ef-9099-c2391847283c,00000000043,2025-03-03T17:51:04,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,89920,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
a0aad0ae-f8c3-11ef-9f38-c2391847283c,00000000044,2025-03-04T11:40:56,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,39525291,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
86dd2f2e-f8ef-11ef-9f38-c2391847283c,00000000045,2025-03-04T16:55:11,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,344572,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
6684d0b6-fa83-11ef-90f5-c2391847283c,00000000046,2025-03-06T17:06:13,true,99dde568-8b9a-11ef-95aa-c2391847283c,99eccd30-8b9a-11ef-95aa-c2391847283c,4225825,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
619b921c-fe5a-11ef-9350-c2391847283c,00000000048,2025-03-07T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,61920,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
7e76acd0-fe66-11ef-8d5c-c2391847283c,00000000050,2025-03-09T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,8046,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
c09ede26-fe65-11ef-8d5c-c2391847283c,00000000049,2025-03-09T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,29940,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
974feecc-fe45-11ef-9350-c2391847283c,00000000047,2025-03-11T11:53:51,true,f3ecf356-a0f7-11ef-8018-c2391847283c,f3f8f6ce-a0f7-11ef-8018-c2391847283c,159388,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
21eb014a-0a33-11f0-847c-c2391847283c,00000000054,2025-03-12T18:10:07,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,9563.32,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b38be8bc-0a38-11f0-847c-c2391847283c,00000000055,2025-03-12T18:10:08,false,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,215273.49,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
9a47f570-0c82-11f0-8bb0-c2391847283c,00000000060,2025-03-16T12:00:01,false,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,323233.46,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
e662c676-03b1-11f0-8220-c2391847283c,00000000051,2025-03-17T13:05:20,true,079c7bdc-f347-11ef-8a5c-c2391847283c,07a07dae-f347-11ef-8a5c-c2391847283c,205376,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
41a7795c-054f-11f0-912e-c2391847283c,00000000052,2025-03-19T00:00:01,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,110590,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
7fecf3f4-054f-11f0-912e-c2391847283c,00000000053,2025-03-20T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,186610,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
0c01c106-0afc-11f0-9833-c2391847283c,00000000057,2025-03-21T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,143720,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
562a8510-0afc-11f0-9833-c2391847283c,00000000058,2025-03-22T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,25880,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
18e596f0-12d5-11f0-9673-c2391847283c,00000000064,2025-03-23T12:00:01,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,517549.83,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
275c6130-1237-11f0-93f1-c2391847283c,00000000062,2025-03-24T12:00:00,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,466497.94,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
c4a41200-123a-11f0-93f1-c2391847283c,00000000063,2025-03-24T12:00:01,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,58624.91,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
4cebde44-0afd-11f0-9833-c2391847283c,00000000059,2025-03-25T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,95650,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
558ae4f6-12e0-11f0-9673-c2391847283c,00000000067,2025-03-28T12:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,94570,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
5edc9b5a-12d9-11f0-9673-c2391847283c,00000000065,2025-03-30T12:00:00,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,648648.17,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
87908e8a-12d9-11f0-9673-c2391847283c,00000000066,2025-03-30T12:00:01,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,9589.39,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
3f94c9f4-15b6-11f0-9fb1-c2391847283c,00000000074,2025-03-30T12:00:02,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,45500,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
78521ad4-0a3b-11f0-8b9a-c2391847283c,00000000056,2025-03-31T00:00:00,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,47493.99,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
41a492c4-16a1-11f0-9fa4-c2391847283c,00000000084,2025-03-31T12:00:18,true,0cb5a502-91ff-11ef-9531-c2391847283c,0cbaaf52-91ff-11ef-9531-c2391847283c,55437.02,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
00cba0a6-15b8-11f0-9fb1-c2391847283c,00000000075,2025-04-01T12:00:03,false,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,88170,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
09c5369c-16ab-11f0-9fa4-c2391847283c,00000000085,2025-04-02T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,88170,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
2b78e43a-1090-11f0-909a-c2391847283c,00000000061,2025-04-04T09:23:00,true,c488f65e-03c7-11f0-8220-c2391847283c,c48fb26e-03c7-11f0-8220-c2391847283c,31664.78,68329573-5eab-11ee-bf67-00e04c360146,f93c1694-df90-11ee-9c40-c2391847283c
7fbf4e3a-15b8-11f0-9fb1-c2391847283c,00000000076,2025-04-04T09:23:02,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,84900,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
8d0dd2e0-15cd-11f0-9fb1-c2391847283c,00000000080,2025-04-05T00:00:01,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,38400,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
cadac77a-15c0-11f0-9fb1-c2391847283c,00000000078,2025-04-06T00:00:01,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,118230,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
40fe924a-1abe-11f0-80de-c2391847283c,00000000091,2025-04-06T00:00:02,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,773285.69,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
12b57714-13ac-11f0-8729-c2391847283c,00000000068,2025-04-08T00:00:00,true,32c664e6-13a7-11f0-8729-c2391847283c,09603fc2-13a8-11f0-8729-c2391847283c,1172556,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
bcb4ffae-1501-11f0-8efa-c2391847283c,00000000071,2025-04-08T16:37:53,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,118230,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
c6ee57e8-14fe-11f0-8efa-c2391847283c,00000000069,2025-04-09T09:54:53,true,95e3c3ec-146b-11f0-87d8-c2391847283c,f54fd082-146b-11f0-87d8-c2391847283c,1185933,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
ebd440ca-1500-11f0-8efa-c2391847283c,00000000070,2025-04-09T10:10:14,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,14939,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
9a5ebc32-1539-11f0-8efa-c2391847283c,00000000073,2025-04-09T16:55:59,true,720b3900-f346-11ef-8a5c-c2391847283c,72125d52-f346-11ef-8a5c-c2391847283c,502483,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
131c6076-15c0-11f0-9fb1-c2391847283c,00000000077,2025-04-09T19:46:13,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,94570,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
a2206956-15c6-11f0-9fb1-c2391847283c,00000000079,2025-04-10T09:45:31,true,407e89ae-152a-11f0-9fb1-c2391847283c,6e0902be-152a-11f0-8efa-c2391847283c,613147,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
a19ce272-15d8-11f0-9fb1-c2391847283c,00000000081,2025-04-10T11:54:21,true,f9dd0e32-f826-11ef-9099-c2391847283c,7bc33084-f827-11ef-9099-c2391847283c,420974,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
fd6009d6-15ec-11f0-9fb1-c2391847283c,00000000082,2025-04-10T14:20:05,true,99dde568-8b9a-11ef-95aa-c2391847283c,99eccd30-8b9a-11ef-95aa-c2391847283c,1414602,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
3b2b115c-1692-11f0-9aa8-c2391847283c,00000000083,2025-04-10T15:23:24,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,230470,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
a95a4a34-1a85-11f0-8729-c2391847283c,00000000088,2025-04-11T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,59100,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
b719c648-1532-11f0-8efa-c2391847283c,00000000072,2025-04-11T00:00:00,true,079c7bdc-f347-11ef-8a5c-c2391847283c,07a07dae-f347-11ef-8a5c-c2391847283c,805020,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
8e09bce2-16c5-11f0-9fa4-c2391847283c,00000000086,2025-04-11T16:10:19,true,653e1f80-e9b0-11ee-85e6-c2391847283c,65466eec-e9b0-11ee-85e6-c2391847283c,119040,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
f1085f78-2323-11f0-83f3-c2391847283c,00000000103,2025-04-13T12:00:00,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,730482.6,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
fafc0e7a-2324-11f0-83f3-c2391847283c,00000000104,2025-04-13T12:00:01,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,114911.5,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
286d9ae0-18fd-11f0-935d-c2391847283c,00000000087,2025-04-14T11:53:23,true,f3ecf356-a0f7-11ef-8018-c2391847283c,f3f8f6ce-a0f7-11ef-8018-c2391847283c,448465,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
8fc4260e-1a8e-11f0-8729-c2391847283c,00000000089,2025-04-16T11:46:44,true,079c7bdc-f347-11ef-8a5c-c2391847283c,07a07dae-f347-11ef-8a5c-c2391847283c,1224750,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
c0a9b2fa-1aa9-11f0-80de-c2391847283c,00000000090,2025-04-16T15:01:23,true,8b5b01ce-1aa1-11f0-827c-c2391847283c,76480966-1aa2-11f0-8729-c2391847283c,345507,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
d9e10bf4-1b50-11f0-9190-c2391847283c,00000000092,2025-04-16T15:01:24,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,83630,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
a7c1921c-1c0c-11f0-8707-c2391847283c,00000000093,2025-04-18T00:00:00,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,29540,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
13dc22f8-1f75-11f0-88f7-c2391847283c,00000000098,2025-04-18T12:00:04,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,41330,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
af72cc26-25f6-11f0-8f52-c2391847283c,00000000115,2025-04-20T00:00:00,true,6a2d55d4-ac8c-11ef-830a-c2391847283c,6a33d17a-ac8c-11ef-830a-c2391847283c,64692.38,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
35f62e3c-25f7-11f0-8f52-c2391847283c,00000000116,2025-04-20T00:00:01,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,83352.89,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
31becee2-25fb-11f0-8f52-c2391847283c,00000000117,2025-04-20T00:00:02,true,d18c5ed8-23bf-11ef-9c49-c2391847283c,d1a774f2-23bf-11ef-9c49-c2391847283c,775383.4,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
f6323fb8-1ea6-11f0-9db9-c2391847283c,00000000095,2025-04-21T16:51:29,true,323c735c-1e7a-11f0-9db9-c2391847283c,624ab2ba-1e7b-11f0-9db9-c2391847283c,280361,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
15388796-1ea7-11f0-9db9-c2391847283c,00000000096,2025-04-21T16:52:21,true,323c735c-1e7a-11f0-9db9-c2391847283c,624ab2ba-1e7b-11f0-9db9-c2391847283c,552787,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
e1e38152-1eb5-11f0-9db9-c2391847283c,00000000097,2025-04-21T18:38:17,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,127245,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
116fa1fc-20ce-11f0-845b-c2391847283c,00000000099,2025-04-22T17:08:21,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,244700,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
376daec6-20ce-11f0-845b-c2391847283c,00000000100,2025-04-23T14:45:05,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,130030,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
f5a7a564-21c2-11f0-96fa-c2391847283c,00000000102,2025-04-24T12:28:34,true,8a548684-68f3-11ef-9788-c2391847283c,8a5ec176-68f3-11ef-9788-c2391847283c,144780,5f1811eb-8b20-11ec-80df-ffdb01addc0c,f93c1694-df90-11ee-9c40-c2391847283c
